ID,Unnamed: 0,Rank,Name,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Revision
235073,959,960,Gregor Kobel,88,46,19,34,89,15,87,38,52,10,10,55,10,10,12,59,13,12,39,33,13,24,37,29,86,34,66,14,13,15,15,15,71,30,81,24,GK,3,1,Right,"195cm / 6'5""",88kg / 194lb,,27,Switzerland,Bundesliga,Borussia Dortmund,"Rush Out+, Far Throw, Deflector",https://www.futbin.com/25/player/33557/gregor-kobel,,,,,,Normal
246,960,961,Paul Scholes,88,74,86,89,78,62,80,75,73,90,82,90,92,83,71,92,87,71,91,92,75,73,70,87,87,85,87,80,81,54,58,40,84,92,71,87,CM,4,3,Right,"171cm / 5'7""",71kg / 157lb,CAM,,England,Icons,EA FC ICONS,"Incisive Pass+, Chip Shot, Power Shot, Long Ball Pass, Tiki Taka, Slide Tackle, Technical",https://www.futbin.com/25/player/54344/paul-scholes,,,,,,Icon
250,961,962,David Beckham,88,80,85,92,85,66,80,77,82,88,80,86,94,81,88,92,95,94,90,93,95,84,76,81,90,88,91,68,71,65,67,61,81,90,75,78,RM,3,3,Right,"182cm / 6'0""",74kg / 163lb,"CM, RW",,England,Icons,EA FC ICONS,"Dead Ball+, Finesse Shot, Chip Shot, Incisive Pass, Long Ball Pass, Whipped Pass, Relentless",https://www.futbin.com/25/player/54345/david-beckham,,,,,,Icon
570,962,963,Jay-Jay Okocha,88,87,83,83,93,40,60,90,84,87,78,88,88,81,84,86,80,93,82,78,92,95,92,91,83,92,89,46,61,33,39,33,54,72,62,41,CAM,4,5,Right,173cm / 5'8',70kg / 154lb,"RM, ST",51,Nigeria,Premier League,HERO,"Trickster+, Technical, Flair, Trivela",https://www.futbin.com/25/player/54348/jay-jay-okocha,,,,,,Base Hero
1116,963,964,Marcel Desailly,88,82,51,65,66,88,88,80,83,50,40,71,57,50,53,71,51,40,74,70,48,59,57,56,85,74,90,89,87,90,87,85,82,81,90,91,CB,3,2,Right,"185cm / 6'1""",81kg / 179lb,CDM,,France,Icons,EA FC ICONS,"Block+, Power Header, Anticipate, Slide Tackle, Bruiser, Aerial",https://www.futbin.com/25/player/54353/marcel-desailly,,,,,,Icon
3622,964,965,Ricardo Alberto Silveira Carvalho,88,77,56,71,73,91,82,75,78,48,53,64,59,52,52,63,64,48,82,77,54,65,77,82,86,79,83,88,89,93,91,89,88,84,78,86,CB,3,2,Right,183cm / 6'0',79kg / 174lb,,46,Portugal,Liga Portugal,HERO,"Anticipate+, Jockey, Slide Tackle, Acrobatic, Aerial",https://www.futbin.com/25/player/54363/ricardo-alberto-silveira-carvalho,,,,,,Base Hero
5419,965,966,Michael Owen,88,89,88,69,87,35,66,90,89,93,93,85,79,88,86,71,66,66,78,52,71,89,85,84,89,85,82,31,82,28,30,30,83,79,61,56,ST,4,3,Right,"173cm / 5'8""",70kg / 154lb,,,England,Icons,EA FC ICONS,"Chip Shot+, Finesse Shot, Rapid, Quick Step",https://www.futbin.com/25/player/54367/michael-owen,,,,,,Icon
5454,966,967,Bixente Lizarazu,88,87,59,80,82,83,82,89,85,77,47,77,62,65,68,72,86,51,84,85,74,78,77,91,86,86,83,85,69,85,83,87,72,89,77,86,LB,3,3,Left,169cm / 5'6',70kg / 154lb,,55,France,Bundesliga,HERO,"Slide Tackle+, Long Ball Pass, Whipped Pass, Block, Anticipate, Quick Step, Acrobatic",https://www.futbin.com/25/player/54368/bixente-lizarazu,,,,,,Base Hero
5673,967,968,Jari Litmanen,88,82,87,83,83,35,65,80,84,93,88,82,88,89,87,87,76,80,87,79,86,80,77,72,92,90,91,44,70,31,25,28,62,85,73,22,CAM,4,3,Right,182cm / 5'11',78kg / 172lb,CM,54,Finland,Eredivisie,HERO,"First Touch+, Finesse Shot, Chip Shot, Trivela",https://www.futbin.com/25/player/54374/jari-litmanen,,,,,,Base Hero
6235,968,969,Pavel Nedvěd,88,84,84,86,87,58,77,84,84,85,80,88,91,80,82,87,86,85,86,85,84,89,80,77,85,90,82,62,74,61,51,48,66,88,71,81,LM,5,4,Right,"177cm / 5'10""",72kg / 159lb,"CAM, LW",,Czechia,Icons,EA FC ICONS,"Power Shot+, Dead Ball, Rapid, First Touch, Relentless",https://www.futbin.com/25/player/54377/pavel-nedved,,,,,,Icon
7289,969,970,Rio Ferdinand,88,82,48,65,64,90,85,83,81,46,43,63,40,55,59,54,52,31,81,75,52,54,59,56,84,73,88,89,85,91,91,88,81,82,86,85,CB,3,3,Right,"189cm / 6'2""",87kg / 192lb,,,England,Icons,EA FC ICONS,"Anticipate+, Power Header, Jockey, Slide Tackle, Bruiser, Acrobatic, Aerial",https://www.futbin.com/25/player/54379/rio-ferdinand,,,,,,Icon
13128,970,971,Andriy Shevchenko,88,86,90,71,85,35,73,84,87,92,91,90,87,86,85,75,62,88,73,64,88,87,79,77,86,84,83,37,84,23,32,29,84,75,77,60,ST,4,3,Right,"183cm / 6'0""",72kg / 159lb,RW,,Ukraine,Icons,EA FC ICONS,"Power Shot+, Finesse Shot, Rapid, Aerial",https://www.futbin.com/25/player/54388/andriy-shevchenko,,,,,,Icon
13743,971,972,Steven Gerrard,88,78,88,88,83,75,82,77,79,86,86,90,93,83,83,87,85,80,91,93,82,83,70,70,84,90,83,74,72,74,77,72,72,87,80,83,CM,3,3,Right,"183cm / 6'0""",83kg / 183lb,CDM,,England,Icons,EA FC ICONS,"Power Shot+, Incisive Pass, Pinged Pass, Long Ball Pass, Whipped Pass, Trivela",https://www.futbin.com/25/player/54389/steven-gerrard,,,,,,Icon
23174,972,973,Juan Román Riquelme,88,71,84,90,90,33,66,68,73,82,81,87,88,76,84,92,88,90,91,90,88,92,79,85,83,93,92,31,56,27,34,32,61,71,71,50,CAM,4,5,Right,"183cm / 6'0""",79kg / 174lb,,,Argentina,Icons,EA FC ICONS,"Flair+, Power Shot, Dead Ball, Incisive Pass, First Touch, Trickster, Trivela",https://www.futbin.com/25/player/54394/juan-roman-riquelme,,,,,,Icon
26709,973,974,Rafael Márquez,88,74,65,75,74,90,88,75,73,49,52,85,79,48,70,64,66,82,81,84,73,71,63,72,85,79,84,88,88,91,89,91,89,84,89,88,CB,3,3,Right,184cm / 6'0',75kg / 165lb,CDM,46,Mexico,LALIGA EA SPORTS,HERO,"Slide Tackle+, Dead Ball, Long Ball Pass, Block, Aerial",https://www.futbin.com/25/player/54396/rafael-marquez,,,,,,Base Hero
48940,974,975,Petr Čech,88,54,22,37,88,22,90,56,52,12,13,57,12,12,27,60,21,22,37,40,22,18,67,64,89,23,69,23,27,26,14,23,72,44,76,26,GK,3,1,Left,"196cm / 6'5""",90kg / 198lb,,,Czechia,Icons,EA FC ICONS,"Deflector+, Far Throw",https://www.futbin.com/25/player/54409/petr-cech,,,,,,Icon
51539,975,976,Edwin van der Sar,88,38,18,39,86,13,92,39,38,15,6,59,9,11,17,68,10,9,46,46,8,8,41,44,82,30,64,24,10,10,10,10,73,41,74,25,GK,3,1,Right,"197cm / 6'6""",83kg / 183lb,,,Netherlands,Icons,EA FC ICONS,"Rush Out+, Deflector",https://www.futbin.com/25/player/54414/edwin-van-der-sar,,,,,,Icon
54050,976,977,Wayne Rooney,88,88,90,81,86,53,87,89,87,90,89,92,89,90,85,79,77,82,84,83,84,84,82,82,90,89,85,43,87,51,55,43,85,89,85,88,ST,4,3,Right,"176cm / 5'9""",82kg / 181lb,CAM,,England,Icons,EA FC ICONS,"Power Shot+, Finesse Shot, Chip Shot, Long Ball Pass, Relentless, Trivela, Acrobatic",https://www.futbin.com/25/player/54415/wayne-rooney,,,,,,Icon
120274,977,978,Antonio Di Natale,88,90,91,85,90,46,70,92,88,93,92,87,91,91,91,85,86,86,86,79,89,89,87,91,90,91,88,42,74,51,37,34,72,81,70,56,ST,4,4,Right,170cm / 5'6',69kg / 152lb,LW,47,Italy,Serie A TIM,HERO,"Finesse Shot+, Chip Shot, Pinged Pass, Flair, Trivela",https://www.futbin.com/25/player/54416/antonio-di-natale,,,,,,Base Hero
121944,978,979,Bastian Schweinsteiger,88,76,83,86,83,83,83,73,78,83,78,91,88,85,75,87,81,82,89,87,84,81,75,79,90,87,86,86,78,82,83,81,82,89,80,84,CM,3,3,Right,"183cm / 6'0""",79kg / 174lb,LM,,Germany,Icons,EA FC ICONS,"Long Ball Pass+, Power Shot, Intercept, Press Proven, Relentless",https://www.futbin.com/25/player/54418/bastian-schweinsteiger,,,,,,Icon
142754,979,980,Javier Mascherano,88,76,55,76,75,89,86,76,76,56,44,77,56,53,61,70,69,52,86,83,65,66,71,80,89,84,85,91,76,90,91,92,88,88,82,91,CB,3,3,Right,174cm / 5'8',73kg / 161lb,CDM,40,Argentina,LALIGA EA SPORTS,HERO,"Slide Tackle+, Pinged Pass, Long Ball Pass, Intercept",https://www.futbin.com/25/player/54422/javier-mascherano,,,,,,Base Hero
150418,980,981,Mario Gomez,88,83,90,73,82,43,83,79,86,93,93,92,81,92,78,75,74,45,77,66,72,81,73,71,91,84,89,39,91,40,35,33,85,80,88,74,ST,4,3,Right,189cm / 6'2',84kg / 185lb,,39,Germany,Bundesliga,HERO,"Power Header+, Finesse Shot, First Touch, Aerial",https://www.futbin.com/25/player/54423/mario-gomez,,,,,,Base Hero
156616,981,982,Franck Ribéry,88,89,85,85,90,37,65,90,88,84,85,82,88,87,81,88,79,84,88,81,81,91,89,88,86,91,86,36,46,38,35,31,50,78,62,61,LM,5,5,Right,"170cm / 5'7""",72kg / 159lb,LW,,France,Icons,EA FC ICONS,"Technical+, Dead Ball, Incisive Pass, Flair, Quick Step, Trivela",https://www.futbin.com/25/player/54426/franck-ribery,,,,,,Icon
161840,982,983,Fernando Hierro Ruiz,88,74,67,74,68,92,84,74,74,64,54,82,77,75,73,70,62,73,79,86,64,61,63,83,82,72,86,92,93,93,94,77,90,81,87,81,CB,3,2,Right,"187cm / 6'2""",84kg / 185lb,,,Spain,Icons,EA FC ICONS,"Bruiser+, Dead Ball, Power Header, Long Ball Pass, Block, Slide Tackle, Aerial",https://www.futbin.com/25/player/54427/fernando-hierro-ruiz,,,,,,Icon
166124,983,984,Gheorghe Hagi,88,82,86,88,88,41,64,83,82,86,82,91,90,85,89,88,86,92,90,86,87,89,83,83,85,90,87,43,57,32,45,39,72,76,60,59,CAM,4,4,Left,"172cm / 5'8""",68kg / 150lb,"CM, LM",,Romania,Icons,EA FC ICONS,"Power Shot+, Chip Shot, Dead Ball, Incisive Pass, Technical, Flair",https://www.futbin.com/25/player/54428/gheorghe-hagi,,,,,,Icon
167680,984,985,Ronald Koeman,88,76,86,85,78,88,84,73,78,76,80,96,92,81,95,80,79,95,86,94,92,76,65,70,89,84,85,91,83,86,90,87,83,84,85,84,CB,3,3,Right,"181cm / 5'11""",82kg / 181lb,,,Netherlands,Icons,EA FC ICONS,"Dead Ball+, Power Shot, Long Ball Pass, Slide Tackle, Bruiser",https://www.futbin.com/25/player/54437/ronald-koeman,,,,,,Icon
214101,985,986,Paulo Jorge dos Santos Futre,88,93,81,80,93,37,58,95,92,82,81,77,80,81,93,78,83,84,81,74,78,95,93,92,86,92,92,31,72,35,33,29,58,72,56,45,LW,3,4,Left,175cm / 5'8',74kg / 163lb,"LM, RW, ST",59,Portugal,LALIGA EA SPORTS,HERO,"Technical+, Incisive Pass, Flair, First Touch, Quick Step",https://www.futbin.com/25/player/54456/paulo-jorge-dos-santos-futre,,,,,,Base Hero
222000,986,987,Michael Laudrup,88,84,80,88,90,40,63,85,83,83,80,75,80,83,85,92,91,77,89,79,87,92,85,80,87,91,89,35,66,36,39,36,63,76,65,40,CAM,4,4,Right,"183cm / 6'0""",78kg / 172lb,LW,,Denmark,Icons,EA FC ICONS,"Trickster+, Finesse Shot, Incisive Pass, Flair, First Touch",https://www.futbin.com/25/player/54459/michael-laudrup,,,,,,Icon
226373,987,988,Nadine Keßler,88,81,85,88,86,78,77,83,79,87,87,83,85,78,82,91,82,80,91,89,83,87,76,74,89,91,85,86,76,74,82,67,69,81,76,76,CM,3,4,Right,169cm / 5'6',61kg / 134lb,CAM,37,Germany,GPFBL,HERO,"Incisive Pass+, Jockey, Flair, First Touch, Trivela",https://www.futbin.com/25/player/54461/nadine-keler,,,,,,Base Hero
238427,988,989,Patrick Vieira,88,82,78,80,82,88,90,83,82,77,75,83,82,66,73,87,65,58,87,87,64,82,73,66,88,87,88,92,82,84,92,85,79,93,89,91,CM,3,3,Right,"192cm / 6'4""",83kg / 183lb,,,France,Icons,EA FC ICONS,"Block+, Power Header, Intercept, Slide Tackle, Bruiser, Press Proven, Relentless",https://www.futbin.com/25/player/54477/patrick-vieira,,,,,,Icon
238443,989,990,Laurent Blanc,88,78,67,68,76,90,85,76,80,59,66,76,59,66,90,56,55,71,79,80,61,70,69,68,87,85,84,89,84,91,92,87,76,87,84,86,CB,3,2,Right,"192cm / 6'4""",82kg / 181lb,CAM,,France,Icons,EA FC ICONS,"Anticipate+, Jockey, Bruiser, Aerial",https://www.futbin.com/25/player/54482/laurent-blanc,,,,,,Icon
242510,990,991,Miroslav Klose,88,86,87,73,80,40,79,90,82,90,92,84,77,89,81,71,74,70,77,71,67,80,77,73,91,81,83,49,93,22,36,35,91,79,82,66,ST,4,3,Right,"184cm / 6'0""",74kg / 163lb,,,Germany,Icons,EA FC ICONS,"Aerial+, Finesse Shot, Power Header, Quick Step, Relentless, Acrobatic",https://www.futbin.com/25/player/54484/miroslav-klose,,,,,,Icon
251483,991,992,Vincent Kompany,88,80,60,68,70,90,86,74,85,38,46,84,78,43,65,61,64,53,76,72,62,66,65,60,89,73,86,85,87,91,92,89,78,76,91,89,CB,3,2,Right,190cm / 6'2',85kg / 187lb,,39,Belgium,Premier League,HERO,"Anticipate+, Power Shot, Block, Slide Tackle, Bruiser, Aerial",https://www.futbin.com/25/player/54496/vincent-kompany,,,,,,Base Hero
262112,992,993,Robin van Persie,88,84,91,84,87,45,73,85,84,93,92,91,89,93,91,84,84,86,86,77,87,87,82,72,90,91,89,49,78,37,43,36,67,77,77,58,ST,4,4,Left,"187cm / 6'2""",71kg / 157lb,,,Netherlands,Icons,EA FC ICONS,"First Touch+, Finesse Shot, Chip Shot, Power Shot, Technical, Flair, Trivela",https://www.futbin.com/25/player/54501/robin-van-persie,,,,,,Icon
262271,993,994,Diego Milito,88,83,89,75,84,43,80,82,83,92,93,89,80,84,87,74,66,75,81,70,82,84,76,77,85,88,86,48,88,38,34,32,84,81,85,66,ST,4,3,Right,183cm / 6'0',78kg / 172lb,,45,Argentina,Serie A TIM,HERO,"Chip Shot+, Finesse Shot, Power Header, First Touch",https://www.futbin.com/25/player/54502/diego-milito,,,,,,Base Hero
266691,994,995,Diego Forlán,88,86,90,79,85,55,76,87,85,89,90,91,92,90,88,86,66,85,84,74,73,83,81,80,86,88,87,53,82,58,49,44,77,84,76,65,ST,4,4,Right,180cm / 5'10',75kg / 165lb,LW,45,Uruguay,LALIGA EA SPORTS,HERO,"Power Shot+, Finesse Shot, First Touch, Press Proven",https://www.futbin.com/25/player/54506/diego-forlan,,,,,,Base Hero
274750,995,996,Wesley Sneijder,88,81,84,90,86,53,75,84,78,83,82,86,89,85,77,93,86,91,89,93,87,85,84,84,89,89,88,63,60,45,54,51,44,81,74,78,CAM,5,4,Right,171cm / 5'7',67kg / 148lb,"CM, LM",40,Netherlands,Serie A TIM,HERO,"Incisive Pass+, Power Shot, Dead Ball, Pinged Pass, Long Ball Pass, Whipped Pass, First Touch",https://www.futbin.com/25/player/54513/wesley-sneijder,,,,,,Base Hero
274966,996,997,Carlos Tévez,88,85,89,80,86,46,89,87,84,88,88,92,91,84,86,84,75,85,85,68,87,87,82,83,90,86,86,38,78,51,39,32,74,93,87,91,ST,3,4,Right,171cm / 5'7',77kg / 170lb,CAM,41,Argentina,Premier League,HERO,"Relentless+, Power Shot, Technical, Quick Step",https://www.futbin.com/25/player/54514/carlos-tevez,,,,,,Base Hero
275049,997,998,Enzo Francescoli,88,86,88,83,90,44,72,87,85,86,90,86,87,82,88,86,78,88,85,78,89,91,91,74,87,91,89,36,84,41,40,38,81,82,72,57,CAM,4,4,Right,181cm / 5'11',72kg / 159lb,ST,63,Uruguay,LPF,HERO,"First Touch+, Finesse Shot, Dead Ball, Incisive Pass, Technical, Flair, Acrobatic",https://www.futbin.com/25/player/54516/enzo-francescoli,,,,,,Base Hero
213956,998,999,Adama Traoré Diarra,88,95,80,77,88,52,88,95,95,79,80,91,78,75,56,74,85,48,81,68,85,88,90,90,83,88,77,53,56,46,56,48,83,87,90,83,RM,4,4,Right,"178cm / 5'10""",86kg / 190lb,ST,29,Spain,Premier League,Fulham,"Rapid+, Whipped Pass, First Touch, Quick Step, Relentless",https://www.futbin.com/25/player/54590/adama-traore-diarra,,,,,,Objectives
232656,999,1000,Theo Hernández,88,96,78,80,85,82,90,96,96,82,73,88,78,82,77,77,86,77,83,72,82,85,84,82,86,86,81,81,78,79,87,81,96,93,89,87,LB,3,4,Left,"184cm / 6'0""",81kg / 179lb,LM,27,France,Serie A TIM,Milano FC,"Bruiser+, Anticipate, Rapid, Quick Step, Relentless, Long Throw",https://www.futbin.com/25/player/54673/theo-hernandez,,,,,,IF
135455,1000,1001,Maicon Douglas Sisenando,88,86,82,81,84,83,85,83,89,86,77,92,87,86,68,77,88,73,81,78,82,84,74,77,85,87,82,84,74,82,83,89,79,85,86,83,RB,4,3,Right,"184cm / 6'0""",77kg / 170lb,RM,43,Brazil,Serie A TIM,HERO,"Whipped Pass+, Power Shot, Bruiser, Trivela",https://www.futbin.com/25/player/55369/maicon-douglas-sisenando,,,,,,Base Hero
183277,1001,1002,Eden Hazard,88,91,83,84,91,37,68,93,89,86,85,82,81,78,88,86,79,80,86,83,84,93,92,91,87,90,89,46,60,32,31,24,64,83,68,50,LM,4,4,Right,"175cm / 5'9""",74kg / 163lb,LW,34,Belgium,Premier League,HERO,"Technical+, Finesse Shot, Tiki Taka, First Touch, Trickster, Quick Step",https://www.futbin.com/25/player/55373/eden-hazard,,,,,,Base Hero
200104,1002,1003,Heung Min Son,88,88,90,83,86,44,74,87,89,92,91,90,90,84,76,84,86,76,85,74,89,88,82,75,91,86,89,41,75,47,36,35,83,89,70,63,LW,5,4,Right,183cm / 6'0',78kg / 172lb,"LM, ST",32,Korea Republic,Premier League,Spurs,"Finesse Shot+, Rapid, Quick Step",https://www.futbin.com/25/player/55393/heung-min-son,,,,,,IF
224458,1003,1004,Diogo José Teixeira da Silva,88,87,86,82,88,63,83,90,85,92,89,90,80,83,73,85,80,64,84,79,84,87,89,90,92,88,86,62,93,58,62,49,95,84,79,89,ST,5,4,Right,"178cm / 5'10""",70kg / 154lb,"RW, LW",28,Portugal,Premier League,Liverpool,"Rapid+, Chip Shot, Power Shot, Long Ball Pass, Relentless",https://www.futbin.com/25/player/55415/diogo-jose-teixeira-da-silva,,,,,,Champions League SBC
239380,1004,1005,Noa Lang,88,87,83,82,89,58,78,90,85,82,83,82,82,88,79,83,82,67,84,77,87,90,93,89,83,89,87,66,57,55,59,50,78,89,73,79,LW,4,5,Right,"179cm / 5'10""",69kg / 152lb,"LM, CAM",25,Netherlands,Eredivisie,PSV,"Incisive Pass, Technical, Flair, First Touch, Quick Step, Trivela",https://www.futbin.com/25/player/55421/noa-lang,,,,,,Champions League
242380,1005,1006,Stephen Antunes Eustáquio,88,83,80,88,85,86,86,84,82,81,78,87,82,69,78,90,85,77,91,88,87,83,84,85,87,89,88,90,66,88,88,86,88,90,82,88,CDM,3,3,Right,"178cm / 5'10""",67kg / 148lb,CM,28,Canada,Liga Portugal,FC Porto,"Finesse Shot, Tiki Taka, Jockey, Bruiser, Press Proven",https://www.futbin.com/25/player/55429/stephen-antunes-eustaquio,,,,,,Europa League
236532,1006,1007,Robin Koch,88,80,51,72,77,88,85,79,80,69,37,74,56,39,51,75,48,34,88,85,38,72,72,62,91,83,92,86,87,87,90,86,89,77,88,88,CB,4,2,Right,"191cm / 6'3""",85kg / 187lb,,28,Germany,Bundesliga,Frankfurt,"Jockey, Block, Intercept, Slide Tackle, Bruiser",https://www.futbin.com/25/player/55430/robin-koch,,,,,,Europa League
247461,1007,1008,Nathalie Björn,88,84,67,83,82,88,83,83,84,87,59,70,78,59,72,65,80,66,94,92,76,77,82,92,90,85,88,89,87,90,85,87,93,82,82,83,CB,3,2,Right,"174cm / 5'9""",67kg / 148lb,"RB, CM",27,Sweden,Barclays WSL,Chelsea,"Anticipate+, Power Header, Jockey, Intercept, Aerial",https://www.futbin.com/25/player/55434/nathalie-bjorn,,,,,,Champions League
241846,1008,1009,Ewa Pajor,88,89,89,65,90,22,72,90,88,91,92,86,86,90,90,73,48,68,76,51,66,90,91,84,80,91,90,21,77,19,13,10,92,84,83,25,ST,3,3,Right,"167cm / 5'6""",61kg / 134lb,LW,28,Poland,Liga F,FC Barcelona,Rapid+,https://www.futbin.com/25/player/55442/ewa-pajor,,,,,,IF
256516,1009,1010,Nicholas Williams Arthuer,88,96,78,82,90,39,68,97,96,82,81,81,75,68,65,84,87,76,86,68,82,91,95,88,84,88,82,43,69,39,31,28,81,84,63,58,LM,5,4,Right,"181cm / 5'11""",67kg / 148lb,"RM, LW",22,Spain,LALIGA EA SPORTS,Athletic Club,"Rapid+, Trivela+, Finesse Shot, Flair, Quick Step, Relentless",https://www.futbin.com/25/player/55467/nicholas-williams-arthuer,,,,,,Europa League SBC
213666,1010,1011,Ruben Loftus-Cheek,88,85,83,85,87,84,88,82,87,90,85,89,82,66,61,86,82,63,90,87,76,88,82,80,85,88,87,84,90,82,85,77,98,84,92,80,CM,4,4,Right,"191cm / 6'3""",88kg / 194lb,CAM,29,England,Serie A TIM,Milano FC,"Power Header, Pinged Pass, Bruiser, Technical, Press Proven",https://www.futbin.com/25/player/55472/ruben-loftus-cheek,,,,,,Champions League
247463,1011,1012,Folarin Balogun,88,92,88,74,87,37,82,90,93,89,90,90,85,85,82,74,69,62,82,68,71,88,86,86,86,87,87,35,88,31,29,27,95,80,86,69,ST,4,3,Right,"178cm / 5'10""",66kg / 146lb,,23,United States,Ligue 1 Uber Eats,AS Monaco,"Chip Shot, Power Shot, Rapid, Flair",https://www.futbin.com/25/player/55473/folarin-balogun,,,,,,Champions League
230020,1012,1013,Pierre Lees-Melou,88,82,80,88,86,83,84,85,80,84,78,85,87,64,71,88,87,77,89,88,87,86,82,79,87,89,87,91,66,86,84,74,80,94,81,80,CDM,4,3,Right,"186cm / 6'1""",70kg / 154lb,CM,31,France,Ligue 1 Uber Eats,Stade Brestois 29,"Pinged Pass, Long Ball Pass, Intercept, First Touch, Relentless",https://www.futbin.com/25/player/55474/pierre-lees-melou,,,,,,Champions League
259307,1013,1014,Malo Gusto,88,93,60,84,87,83,84,92,93,91,49,75,59,65,59,85,91,54,86,79,86,89,86,86,85,86,85,86,63,83,87,85,85,97,76,85,RB,3,3,Right,"178cm / 5'10""",67kg / 148lb,,21,France,Premier League,Chelsea,"Rapid+, Whipped Pass, Jockey, Slide Tackle, Relentless",https://www.futbin.com/25/player/55482/malo-gusto,,,,,,Conference League
265240,1014,1015,Lia Wälti,88,85,67,83,88,86,82,85,85,73,61,74,71,73,68,85,70,49,92,87,79,90,83,82,84,89,82,87,74,86,90,87,86,91,79,78,CDM,4,4,Right,"167cm / 5'6""",56kg / 123lb,CM,32,Switzerland,Barclays WSL,Arsenal,"Intercept+, Anticipate, Slide Tackle, Technical, Press Proven",https://www.futbin.com/25/player/55484/lia-walti,,,,,,Champions League
226302,1015,1016,Alexandra Popp,88,78,88,77,81,53,91,75,81,92,87,92,86,89,87,76,76,75,84,66,75,79,78,79,89,84,83,45,96,46,53,49,95,92,92,85,ST,5,3,Left,"174cm / 5'9""",65kg / 143lb,LM,34,Germany,GPFBL,VfL Wolfsburg,"Power Header+, Bruiser, Trivela, Acrobatic, Aerial",https://www.futbin.com/25/player/55497/alexandra-popp,,,,,,IF
246669,1016,1017,Bukayo Saka,88,87,85,82,89,61,71,90,85,84,86,81,85,81,89,87,86,70,84,71,85,90,86,89,86,89,83,63,50,61,63,61,72,87,64,69,RM,4,3,Left,178cm / 5'10',65kg / 143lb,RW,23,England,Premier League,Arsenal,"Finesse Shot, Whipped Pass, Flair, Technical",https://www.futbin.com/25/player/55498/bukayo-saka,,,,,,IF
207865,1017,1018,Marcos Aoás Corrêa,88,81,60,77,75,90,83,79,82,71,64,66,48,40,55,77,70,35,85,86,70,70,74,74,88,80,88,90,90,91,90,90,90,85,82,83,CB,3,3,Right,"183cm / 6'0""",75kg / 165lb,,30,Brazil,Ligue 1 Uber Eats,Paris SG,"Intercept+, Power Header, Jockey, Anticipate, Aerial",https://www.futbin.com/25/player/55527/marcos-aoas-correa,,,,,,Total Rush
226890,1018,1019,Marta Vieira da Silva,88,80,86,88,91,65,80,80,80,90,84,88,83,90,90,95,88,86,85,82,91,92,90,94,83,90,91,70,76,71,55,51,76,90,77,78,CAM,4,5,Left,"162cm / 5'4""",56kg / 123lb,"RM, ST",39,Brazil,NWSL,Orlando Pride,"Flair+, Technical, First Touch, Trickster, Trivela, Acrobatic",https://www.futbin.com/25/player/55528/marta-vieira-da-silva,,,,,,Total Rush
228702,1019,1020,Frenkie de Jong,88,85,75,88,90,82,84,84,86,84,78,74,72,76,58,90,80,65,93,91,86,90,90,82,91,92,93,87,77,81,81,82,87,95,80,80,CM,4,4,Right,"181cm / 5'11""",74kg / 163lb,CDM,27,Netherlands,LALIGA EA SPORTS,FC Barcelona,"Trivela+, Incisive Pass, Long Ball Pass, Tiki Taka, Flair, Press Proven",https://www.futbin.com/25/player/55529/frenkie-de-jong,,,,,,Total Rush
241637,1020,1021,Aurélien Tchouaméni,88,78,72,82,83,88,85,78,78,77,68,81,78,52,57,85,71,55,88,87,80,82,80,80,87,85,87,90,80,90,88,86,87,86,85,83,CDM,3,3,Right,"188cm / 6'2""",82kg / 181lb,"CB, CM",25,France,LALIGA EA SPORTS,Real Madrid,"Long Ball Pass, Jockey, Intercept, Anticipate, Bruiser, Relentless, Aerial",https://www.futbin.com/25/player/55530/aurelien-tchouameni,,,,,,Total Rush
245637,1021,1022,Georginio Rutter,88,88,80,82,87,50,82,86,89,86,78,87,80,79,74,89,76,53,88,82,70,88,85,89,81,87,80,21,82,54,54,54,97,87,94,41,CAM,5,5,Left,"182cm / 6'0""",77kg / 170lb,ST,23,France,Premier League,Brighton,"Incisive Pass, Pinged Pass, Flair, Trickster, Relentless",https://www.futbin.com/25/player/55608/georginio-rutter,,,,,,Total Rush SBC
190871,1022,1023,Neymar da Silva Santos Jr.,88,87,82,86,93,40,65,88,86,84,83,80,78,87,88,87,83,89,87,82,88,95,91,87,82,95,94,40,68,38,35,31,77,80,56,67,LW,5,5,Right,"175cm / 5'9""",68kg / 150lb,"LM, CAM",33,Brazil,ROSHN Saudi League,Al Hilal,"Trickster+, Dead Ball, Incisive Pass, Technical, Flair, First Touch, Trivela",https://www.futbin.com/25/player/55616/neymar-da-silva-santos-jr,,,,,,Total Rush
